"Lat","Lon","interpolated_CO_concentration","interpolated_AQI","Year"
38.58617094,-90.2781519,0.38287075759544,4.31272306869421,"2015"
38.58621551,-90.22839776,0.393659292125028,4.43905283639431,"2015"
38.58654247,-90.26946125,0.383604241575329,4.32067365893844,"2015"
38.58707323,-90.22549864,0.394665685382129,4.4516057753563,"2015"
38.58724515,-90.2341043,0.391443063774964,4.41119946981215,"2015"
38.58782692,-90.30853144,0.382221563994095,4.30544917343619,"2015"
38.58791473,-90.24198536,0.388857583181896,4.37994930527626,"2015"
38.58836377,-90.31018161,0.382208625245273,4.30527246955478,"2015"
38.58860325,-90.24742975,0.387268689071671,4.36131731255936,"2015"
38.58909427,-90.25217074,0.386058929439909,4.34747858595228,"2015"
38.58950554,-90.22984374,0.392592563664404,4.42474096954123,"2015"
38.58990015,-90.1240486,0.420788500891494,4.81243918485236,"2015"
38.59008424,-90.30983525,0.382029278984593,4.30330018911159,"2015"
38.5901713,-90.5086908,0.388034268986223,4.36826150791641,"2015"
38.59054439,-90.24691191,0.387070369979961,4.35860090014765,"2015"
38.59070428,-90.26736986,0.383166330225409,4.31549865687642,"2015"
38.59105628,-90.24794944,0.386720029676633,4.35450252224652,"2015"
38.59143789,-90.24080708,0.38860599817311,4.37605163196217,"2015"
38.59153425,-90.24329605,0.387871713862452,4.36751550584827,"2015"
38.59177641,-90.30611804,0.381756753127526,4.30038103722317,"2015"
38.592096,-90.254759,0.384993146355101,4.3350565688113,"2015"
38.59313465,-90.25470985,0.384825983554907,4.33301985929812,"2015"
38.59402979,-90.29236062,0.381296998975475,4.29552382734671,"2015"
38.59480178,-90.06364922,0.40909195114507,4.64525373734273,"2015"
38.59497527,-90.23104941,0.391182486613347,4.40544232921168,"2015"
38.5951909,-90.5644416,0.388764487705294,4.37657613260851,"2015"
38.5953203,-90.5626498,0.388741952676648,4.37631283081346,"2015"
38.59572266,-90.2766469,0.38151110689584,4.29760243103747,"2015"
38.59588406,-90.07006722,0.409924057314491,4.65696567874689,"2015"
38.5965495,-90.2251625,0.39312887305617,4.4287793136774,"2015"
38.59744076,-90.21869948,0.395759849544336,4.46202927525156,"2015"
38.59751376,-90.25722324,0.38359655699783,4.31895413062504,"2015"
38.598159,-90.308627,0.38122824977262,4.29458334024021,"2015"
38.598586,-90.240453,0.387455183603843,4.36035581005811,"2015"
38.59921681,-90.27366259,0.381198552561233,4.29407468309661,"2015"
38.59967843,-90.23920473,0.387628165590214,4.3618186438809,"2015"
38.60017578,-90.24967002,0.384748057391989,4.3303487648513,"2015"
38.60054185,-90.21781035,0.395437070091405,4.45633940189538,"2015"
38.60076005,-90.2405013,0.387052949094832,4.3549345568364,"2015"
38.60154523,-90.25959971,0.38252599701982,4.30708239321145,"2015"
38.60209204,-90.07024439,0.409809910739641,4.65513379367445,"2015"
38.602967,-90.290326,0.380231582233315,4.28420259670511,"2015"
38.603127,-91.221941,0.391700993004667,4.41158396090197,"2015"
38.6036058,-90.5659612,0.388727605274183,4.37602581987032,"2015"
38.60368309,-90.23019128,0.389722041423459,4.38349003175062,"2015"
38.60374275,-90.20809795,0.399753370520623,4.51256235083613,"2015"
38.604037,-89.437313,0.395891740161918,4.46459623004323,"2015"
38.60407568,-90.23801233,0.387176283188019,4.35457460026272,"2015"
38.60431049,-90.23146903,0.389159819301418,4.37657382476526,"2015"
38.60485703,-90.26791986,0.380900605292111,4.29043111792694,"2015"
38.6053606,-90.577243,0.388851462443848,4.37744601747342,"2015"
38.60567512,-90.23607107,0.38744676587599,4.35652944348505,"2015"
38.607437,-90.130896,0.424388489605513,4.86397247406551,"2015"
38.60763585,-90.27164136,0.380193725472916,4.28331377869737,"2015"
38.60783168,-90.22378443,0.390937898708024,4.39476422450286,"2015"
38.60829,-90.209566,0.397165585863534,4.47491675517275,"2015"
38.60889389,-90.22502932,0.390205273609809,4.38510912785984,"2015"
38.60914619,-90.2701133,0.380130609039458,4.28254602547495,"2015"
38.60943633,-90.22355325,0.390556763098994,4.38878084310853,"2015"
38.60964126,-90.24220943,0.385049450607439,4.32908849089823,"2015"
38.6098555,-90.2434837,0.384694147356149,4.32547915221204,"2015"
38.609989,-90.290002,0.37952003592083,4.27690043096042,"2015"
38.61003884,-90.28505552,0.379458902880819,4.27626501214677,"2015"
38.61035244,-90.24790456,0.383561731346984,4.31434802338662,"2015"
38.61047358,-90.22331541,0.390327745345445,4.38506935693276,"2015"
38.61058027,-90.22549835,0.389579211286239,4.37621248644964,"2015"
38.61117027,-90.24733249,0.383574761627532,4.31406051034341,"2015"
38.61174185,-90.23006082,0.387906807400229,4.35643535127403,"2015"
38.61175947,-90.32528952,0.381239420733564,4.29408853534791,"2015"
38.61176203,-90.29630453,0.379569993111226,4.27737111968624,"2015"
38.612035,-90.328914,0.381457852594064,4.29630442944941,"2015"
38.6129418,-90.2456831,0.383700541438401,4.31423540146883,"2015"
38.61390194,-90.34284099,0.382254158293075,4.30441984364091,"2015"
38.61441105,-90.20551874,0.396476157121471,4.46162122597955,"2015"
38.61490425,-90.11706983,0.41895491044968,4.78513291198906,"2015"
38.61551299,-90.252385,0.38193811920605,4.29732850037566,"2015"
38.61574936,-90.31095664,0.380128621993041,4.28277278916697,"2015"
38.6161053,-90.21144027,0.392454642422743,4.40584449355505,"2015"
38.61611582,-90.25124627,0.382094963508379,4.29841255392597,"2015"
38.61633667,-90.23295144,0.386106097654815,4.33305037851545,"2015"
38.61767,-90.207954,0.393125408463442,4.4133376127049,"2015"
38.6178147,-90.21989264,0.388796207723745,4.3582202263661,"2015"
38.61809967,-90.24230456,0.383726065444957,4.31066158799708,"2015"
38.6187031,-90.2067738,0.393029609666401,4.41113888154095,"2015"
38.61934805,-90.20940045,0.391418845198439,4.38885594164259,"2015"
38.61955704,-90.22222481,0.387558453748557,4.34181551415058,"2015"
38.6198351,-90.2043544,0.39348922843327,4.41651980514975,"2015"
38.619841,-90.247535,0.382426892898207,4.29907856992506,"2015"
38.620381,-90.24520163,0.382831712592768,4.30175940250307,"2015"
38.62255952,-90.22897696,0.385373142989487,4.31632826346779,"2015"
38.622657,-90.329709,0.381165765493677,4.29286721941082,"2015"
38.62273018,-90.34799794,0.382345462073262,4.30495851496084,"2015"
38.62283143,-90.29602593,0.378944692163597,4.27114238971834,"2015"
38.623413,-90.106583,0.414793492392163,4.72497939134081,"2015"
38.6240498,-90.09830799,0.412916578323521,4.69818374450806,"2015"
38.62448609,-90.29990867,0.379105836772028,4.27262695344419,"2015"
38.6245014,-90.271366,0.378762814971485,4.26918518605192,"2015"
38.624913,-90.292204,0.378702739484439,4.26886979388227,"2015"
38.62521315,-90.25704911,0.38030137873591,4.28090588020649,"2015"
38.627192,-90.14298288,0.424457969712193,4.86419520572721,"2015"
38.62761625,-90.26026252,0.379738233092064,4.27633387076391,"2015"
38.62780335,-90.18673757,0.400281246303043,4.51000990828913,"2015"
38.627964,-90.3089858,0.379618475267135,4.27739971952255,"2015"
38.62805922,-90.26231676,0.379466730729179,4.27432316371876,"2015"
38.6282034,-90.1899317,0.396074005606861,4.44903840287088,"2015"
38.62827006,-90.19379924,0.392336650673107,4.39522177663739,"2015"
38.62835081,-90.30524627,0.37936313719402,4.27495919440939,"2015"
38.62839298,-90.14750904,0.424977950769791,4.87166509490231,"2015"
38.6288926,-90.2657579,0.379076438235296,4.27138005459585,"2015"
38.62895761,-90.19370217,0.391579196100874,4.38408902591021,"2015"
38.63081881,-90.20335816,0.384575837514684,4.28404583904138,"2015"
38.632286,-90.234404,0.382635929441343,4.28071901584554,"2015"
38.6334747,-90.20532077,0.381945797858818,4.24576062334497,"2015"
38.63450881,-90.21523231,0.381248810323033,4.23967336838473,"2015"
38.63504578,-90.19253734,0.384957203612551,4.28690523882808,"2015"
38.63557989,-90.20760776,0.380242071905459,4.22118269295812,"2015"
38.63666267,-90.22172827,0.380962070176522,4.2395746377549,"2015"
38.6374841,-90.2463453,0.381222294833634,4.27743913195276,"2015"
38.63834445,-90.24675978,0.38114016265592,4.27660528472443,"2015"
38.638388,-90.257289,0.379992655962208,4.27526964035349,"2015"
38.63914765,-90.24419726,0.381292497106774,4.27429288594969,"2015"
38.63966405,-90.23137401,0.381165862945968,4.25224701861956,"2015"
38.63977513,-90.22258022,0.380021654435933,4.22553964469054,"2015"
38.6398565,-90.26151133,0.37956163801639,4.27315144139635,"2015"
38.6401467,-90.2160562,0.378694967404024,4.20120233086026,"2015"
38.64029906,-90.21616626,0.37865245003543,4.20060353786854,"2015"
38.64048756,-90.262519,0.379480336207858,4.27269366161269,"2015"
38.6406504,-90.25100756,0.38066736341862,4.27553188773347,"2015"
38.64112795,-90.25656041,0.380097700982987,4.27483686857764,"2015"
38.64135823,-90.19388011,0.377656249793711,4.18037399114307,"2015"
38.64368741,-90.2242196,0.379216647467856,4.21405644304264,"2015"
38.64372338,-90.21609367,0.377323851244858,4.18026466352528,"2015"
38.64380458,-90.22278278,0.378881420201417,4.20779499254302,"2015"
38.64425315,-90.25213265,0.380531312769363,4.27357036144704,"2015"
38.6451447,-90.25261614,0.380491258957697,4.27323747349281,"2015"
38.64528512,-90.25671731,0.380149275067609,4.27376963077926,"2015"
38.6456618,-90.25136654,0.380582259969249,4.27244878098081,"2015"
38.64581165,-90.24188501,0.380897859889347,4.26184702299646,"2015"
38.64829245,-90.24537652,0.380771641417503,4.26448248548751,"2015"
38.65041665,-90.2909537,0.379201247866721,4.27234315968125,"2015"
38.65079,-90.263363,0.379833135321751,4.27306544392134,"2015"
38.651003,-90.292123,0.379266315105736,4.27288752854096,"2015"
38.65170868,-90.2605665,0.380058656920565,4.2730098393991,"2015"
38.651718,-90.018593,0.402682076500487,4.55408558142996,"2015"
38.6518701,-90.2671498,0.379660367212898,4.27288722327944,"2015"
38.6524113,-90.2965816,0.379488923627938,4.27483437313144,"2015"
38.65338848,-90.27839566,0.379341885036817,4.27237987651469,"2015"
38.65390649,-90.19771197,0.371284534764149,4.08709862877979,"2015"
38.654145,-90.27812,0.379400263706924,4.27269637808612,"2015"
38.6541685,-90.28303088,0.379352970180367,4.27281782329902,"2015"
38.6542198,-90.3572189,0.382821342519071,4.30830764153445,"2015"
38.65438054,-90.23699243,0.379942124354691,4.2369949391366,"2015"
38.65438524,-90.25839095,0.380288548861125,4.27217467054183,"2015"
38.65500394,-90.28237456,0.379413999024636,4.27314778492612,"2015"
38.65584895,-90.21817509,0.375439370875599,4.15209423954622,"2015"
38.65660569,-90.27356928,0.379689734472933,4.27373076700287,"2015"
38.656684,-90.304512,0.380041700077812,4.27965186060683,"2015"
38.65729225,-90.2830335,0.37957614436856,4.27421228333688,"2015"
38.65777197,-90.27402377,0.379757725751002,4.27411113259997,"2015"
38.65797759,-90.23064857,0.378633834062424,4.2090518840608,"2015"
38.658341,-90.202549,0.371487729268246,4.09016192135859,"2015"
38.65835157,-90.19913421,0.371226372370856,4.08624367514217,"2015"
38.6585272,-90.23543078,0.379493778781684,4.22721002007215,"2015"
38.6590543,-90.26334437,0.380252041925616,4.27338293049782,"2015"
38.65944756,-90.20237219,0.371541381066949,4.09096745623651,"2015"
38.659582,-90.306937,0.380301360788153,4.28184638077765,"2015"
38.66047701,-90.20291728,0.371703811698149,4.09341439432336,"2015"
38.66066195,-90.3426111,0.382167943982642,4.30093741459375,"2015"
38.66074962,-90.30161245,0.380158216959983,4.28018530263269,"2015"
38.660763,-90.363638,0.383225182464013,4.31225418107948,"2015"
38.6607633,-90.23526416,0.379387932645864,4.22497941832214,"2015"
38.661003,-90.351525,0.382634703373734,4.30587441197589,"2015"
38.66106375,-90.24662047,0.380515620992266,4.25631430203765,"2015"
38.66125628,-90.29023389,0.37990378709216,4.27710226422852,"2015"
38.66126723,-90.32101187,0.381052477385424,4.28927414686907,"2015"
38.66258402,-90.29164849,0.380018066308774,4.27802996413217,"2015"
38.66297317,-90.36076185,0.383122054901471,4.31099543029345,"2015"
38.66350347,-90.22615196,0.377475433102561,4.18738971292328,"2015"
38.66359614,-90.23221525,0.378796168297405,4.21245735637054,"2015"
38.66401864,-90.20784145,0.372953489422541,4.11251878545795,"2015"
38.664075,-90.283289,0.380072719790101,4.27720176614616,"2015"
38.664196,-90.44712291,0.386254439512742,4.34610711128405,"2015"
38.66428739,-90.28735731,0.380093208375679,4.27793953362275,"2015"
38.66429395,-90.20394342,0.372375000750432,4.10357071446091,"2015"
38.6644328,-90.36074139,0.383145566275411,4.3111556941658,"2015"
38.6644598,-90.2129574,0.374136444291802,4.1311276185522,"2015"
38.66649076,-90.26507039,0.380581615432516,4.27434610147961,"2015"
38.666926,-90.232381,0.378846488320125,4.21313056695784,"2015"
38.66703042,-90.24982969,0.380669619101786,4.25988364065695,"2015"
38.667469,-90.238346,0.379778906847451,4.23310159586037,"2015"
38.66795348,-90.25471041,0.380777712132119,4.26652045399489,"2015"
38.66862965,-90.25957721,0.380784960712873,4.27114787367492,"2015"
38.66878125,-90.2322605,0.378867508495772,4.21324898373607,"2015"
38.6690846,-90.2240572,0.377224795238283,4.18245331960172,"2015"
38.66924655,-90.27643845,0.380510433654771,4.27808289548429,"2015"
38.669292,-90.26347011,0.380758246962428,4.27375581975259,"2015"
38.669457,-90.228436,0.378171984992362,4.19966000586347,"2015"
38.66990001,-90.34273285,0.382423235234339,4.30288935715619,"2015"
38.6705598,-90.2465058,0.380573800488291,4.25324421625738,"2015"
38.67072672,-90.28508621,0.380551788457801,4.28031364281156,"2015"
38.67097215,-90.247865,0.380657710628554,4.2558401407864,"2015"
38.670986,-90.321636,0.381506920178541,4.29283260673532,"2015"
38.67110409,-90.21987158,0.37650086951055,4.1695895957882,"2015"
38.67171656,-90.21823586,0.376235571380087,4.16498885956032,"2015"
38.671721,-90.010764,0.401288969345191,4.5344270802343,"2015"
38.6717563,-90.23407054,0.379267030916447,4.22073298204252,"2015"
38.671807,-90.229789,0.378553885563597,4.20648276921085,"2015"
38.67209293,-90.2819574,0.380655773634693,4.28021928551887,"2015"
38.67243653,-90.28470696,0.380672829605946,4.28094121884205,"2015"
38.673687,-90.255616,0.38096759322969,4.26723695227341,"2015"
38.67398524,-90.31470695,0.381383548281506,4.29093482409712,"2015"
38.674026,-90.380738,0.384149897213597,4.32169256912776,"2015"
38.67443702,-90.22989736,0.378738774050001,4.20942300774192,"2015"
38.67515934,-90.34590937,0.382723969773518,4.30569390932318,"2015"
38.6753606,-90.4154273,0.385377945818114,4.33561727897059,"2015"
38.67544302,-90.22332171,0.377680256763587,4.18947096453575,"2015"
38.6762096,-90.2220951,0.37755515434747,4.18705579105044,"2015"
38.676724,-90.209091,0.3756671832968,4.15451388264,"2015"
38.67695688,-90.33405915,0.382281428829098,4.30057591140928,"2015"
38.67750663,-90.2800662,0.381033256009436,4.28177245196284,"2015"
38.67795131,-90.153385,0.391485298942392,4.3841585623948,"2015"
38.6785269,-90.5217889,0.387819850598771,4.36416273833563,"2015"
38.67911353,-90.33689337,0.382479078069769,4.30253012563871,"2015"
38.67911453,-90.33668337,0.382470653982102,4.30243478629126,"2015"
38.68084116,-90.25443736,0.381215052878828,4.26672891404356,"2015"
38.68117546,-90.33897311,0.382638068577185,4.30408192069468,"2015"
38.68173643,-90.27224575,0.381341888443942,4.28044048086627,"2015"
38.685419,-90.411477,0.385343394021909,4.33479641827268,"2015"
38.68663366,-90.46674895,0.386783248551001,4.35166472307858,"2015"
38.68777849,-90.24491951,0.381137365223865,4.25619317216881,"2015"
38.69169735,-89.95616685,0.399348084513301,4.50840665606267,"2015"
38.691786,-89.956529,0.399350730810951,4.50843569267107,"2015"
38.694169,-90.364628,0.383974657520701,4.31827055198684,"2015"
38.69520622,-90.29277484,0.382178185185672,4.29275498659659,"2015"
38.69576336,-90.24967732,0.381800799862001,4.26803600140922,"2015"
38.69665454,-90.25003393,0.381864037199207,4.269045731943,"2015"
38.69864643,-90.33107897,0.383081329737201,4.3067059705672,"2015"
38.69898173,-90.29292593,0.382398018530979,4.29445547615925,"2015"
38.69919373,-90.37913997,0.384559883791855,4.32482615481101,"2015"
38.69932178,-90.28524923,0.382371737027076,4.29213060123582,"2015"
38.70004974,-90.27795606,0.382386520974046,4.28976191589063,"2015"
38.70062636,-90.35546437,0.383867683819491,4.31634438508952,"2015"
38.70164316,-90.25666763,0.382304806275577,4.27839635724871,"2015"
38.702445,-90.26476,0.382449819761379,4.28439001115421,"2015"
38.703177,-90.287334,0.382598960038145,4.29453955344899,"2015"
38.70437164,-90.29294712,0.382700437618456,4.29685796273272,"2015"
38.7043832,-90.25003199,0.38233143142126,4.2748647535539,"2015"
38.7049083,-90.12432717,0.395039835135136,4.43979448208788,"2015"
38.70502135,-90.28801496,0.382704760642544,4.29559520488235,"2015"
38.70655392,-90.36307748,0.38426826921092,4.32065623671735,"2015"
38.7066702,-90.36461237,0.384315050675791,4.3212252636513,"2015"
38.70756732,-90.25111839,0.382552165001778,4.27828096078675,"2015"
38.70802633,-90.28557727,0.382856376476868,4.29617631188948,"2015"
38.70813064,-90.2858114,0.382863155321919,4.29630254294326,"2015"
38.70848604,-90.22830291,0.382044689914662,4.26051925421094,"2015"
38.70879037,-90.23125728,0.382151531356063,4.2632915175153,"2015"
38.70964814,-90.14203869,0.391687684562945,4.39101152849095,"2015"
38.71009143,-90.12453871,0.394507148799202,4.43250496453298,"2015"
38.71019564,-90.25482802,0.382771454704589,4.28289723167819,"2015"
38.71171,-90.273122,0.383002335943079,4.2933919855847,"2015"
38.71190741,-90.30135292,0.383174734535795,4.30273716569463,"2015"
38.7122593,-90.2654922,0.382991762335335,4.29027823881892,"2015"
38.71288376,-90.24050427,0.382708409954254,4.27546610200575,"2015"
38.71330955,-90.23745162,0.382684975672294,4.27386719465432,"2015"
38.71381056,-90.295213,0.383220797044593,4.30183308373239,"2015"
38.713833,-90.300459,0.383264675594774,4.30334467202378,"2015"
38.71391655,-90.30109758,0.383274817103001,4.30356313365008,"2015"
38.7141149,-90.260157,0.383055996913664,4.28875043834295,"2015"
38.71424832,-90.30044048,0.383285619294141,4.3035262595318,"2015"
38.71596886,-90.35047547,0.384234880309351,4.31907430549677,"2015"
38.71671789,-90.23884363,0.38297481823779,4.27872988582811,"2015"
38.7176387,-90.4208438,0.385993494599651,4.3411211159886,"2015"
38.7180277,-90.2754531,0.383347699384069,4.29766833757115,"2015"
38.71855,-90.2660279,0.383339120690414,4.29434246821181,"2015"
38.71872897,-90.22913007,0.383044767056271,4.27636557863549,"2015"
38.71975,-90.327466,0.383903764080629,4.31342068741389,"2015"
38.724588,-90.351086,0.384537567782542,4.32192567145146,"2015"
38.72850702,-90.38302832,0.385335087687961,4.33219802843375,"2015"
38.72901921,-90.38693356,0.385431906459647,4.33341216586941,"2015"
38.72901966,-90.22197405,0.383998403439732,4.28914562133444,"2015"
38.72934542,-90.39814341,0.385681915591552,4.33659898698887,"2015"
38.72953,-90.30605533,0.384068323782972,4.31185495016598,"2015"
38.7297588,-90.2370213,0.383938184492962,4.29248083266839,"2015"
38.73064447,-90.39347201,0.385608129438932,4.33556541033996,"2015"
38.7313431,-90.2515615,0.384025585967525,4.29816829300266,"2015"
38.7321672,-90.2456146,0.384081656391738,4.29716052323911,"2015"
38.73322433,-90.3723167,0.385228560752574,4.33034819745497,"2015"
38.73571922,-90.31292827,0.384397747648302,4.31615559361272,"2015"
38.73751126,-89.67232933,0.396393336892959,4.4703689770879,"2015"
38.738852,-90.562318,0.388502908151689,4.37150098385003,"2015"
38.7407345,-90.2730414,0.384502335497049,4.31004595985501,"2015"
38.74116,-90.259756,0.384557516622006,4.30759141243437,"2015"
38.74242614,-89.9166463,0.397626018589458,4.48504408130799,"2015"
38.7427632,-90.2092277,0.385474171438505,4.30941939446496,"2015"
38.743972,-90.269486,0.38466867797527,4.31129987284098,"2015"
38.7459227,-90.2353255,0.385031607163547,4.30843572101512,"2015"
38.7468396,-90.2666888,0.384819233264476,4.31259906525764,"2015"
38.747061,-89.979539,0.397627677570933,4.48384020676884,"2015"
38.74734245,-90.29089824,0.384801663412258,4.31702319056312,"2015"
38.74853691,-90.33060964,0.385067914558066,4.32507223992655,"2015"
38.74862906,-90.33158567,0.385081100567174,4.32530740625645,"2015"
38.7491352,-90.2739772,0.384902677528626,4.31514479715888,"2015"
38.7502228,-90.2599134,0.385023167047385,4.31383347087021,"2015"
38.7508825,-90.2511732,0.385126835084221,4.31339159181672,"2015"
38.75240883,-90.29481615,0.385023509861403,4.32015749395038,"2015"
38.7535626,-90.2313815,0.385557552158982,4.31551326210768,"2015"
38.7554159,-90.1962671,0.386910533073374,4.32977554487831,"2015"
38.7561725,-90.2018958,0.386672585632598,4.32707862478054,"2015"
38.757327,-90.32955,0.385370988207578,4.32813013889159,"2015"
38.75798918,-90.32096484,0.385334732118881,4.3268764341631,"2015"
38.7594902,-90.31845889,0.385375624929484,4.32705421716492,"2015"
38.75955772,-90.31824812,0.38537701574497,4.32704688811885,"2015"
38.75994962,-90.32271011,0.385416074929951,4.32793550984906,"2015"
38.762111,-90.322484,0.385491780604522,4.32873505013294,"2015"
38.7663751,-90.256529,0.385825571879124,4.32416368747118,"2015"
38.7673623,-90.32295699,0.385677768369274,4.33082454429231,"2015"
38.7705497,-90.198964,0.387533203781683,4.34043133184771,"2015"
38.772717,-90.273281,0.385937944799053,4.32823281278427,"2015"
38.77325189,-90.33049039,0.385911729106228,4.33408791994845,"2015"
