Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/7/2016,AQS,290210005,5,3.2,ug/m3 LC,13,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/8/2016,AQS,290210005,5,8.1,ug/m3 LC,34,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/9/2016,AQS,290210005,5,10.9,ug/m3 LC,45,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/10/2016,AQS,290210005,5,15.2,ug/m3 LC,58,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/11/2016,AQS,290210005,5,15.4,ug/m3 LC,58,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/12/2016,AQS,290210005,5,14.9,ug/m3 LC,57,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/13/2016,AQS,290210005,5,11,ug/m3 LC,46,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/14/2016,AQS,290210005,5,8.8,ug/m3 LC,37,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/15/2016,AQS,290210005,5,6.7,ug/m3 LC,28,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
6/16/2016,AQS,290210005,5,8.7,ug/m3 LC,36,St. Joseph Pump Station,1,100,88101,PM2.5 - Local Conditions,41140,"St. Joseph, MO-KS",29,Missouri,21,Buchanan,39.74169449,-94.85858409
